id,addr:city,amenity,name,name:uk,fixme:name:uk
way/191591631,Borki,school,Zespół Placówek Oświatowych w Borkach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/853878721,,school,Zespół Placówek Oświatowych w Klementowicach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/854989598,,school,Zespół Placówek Oświatowych w Nowej Dębie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/334086197,,school,Zespół Placówek Oświatowych w Piszczacu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/734094372,,school,Zespół placówek oświatowych w Podedworzu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3670244971,,school,Zespół Placówek Oświatowych w Starym Bazanowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/739676578,,school,Zespół Placówek Oświatowych w Stojeszynie Pierwszym,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/226591204,,school,Zespół Przedszkola i Szkoły Podstawowej w Krupem,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/362741448,Bobrowniki,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/362754685,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/1375239996,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/1412117637,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/1419192537,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/1953666400,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3086579769,Wojcieszków,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/358256415,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/358307210,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/329961849,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/321412946,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/337582943,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/331337654,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/312605372,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/498288525,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/393069058,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/331307085,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/307868146,,school,ZESPÓŁ SZKÓŁ,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/307868147,,school,ZESPÓŁ SZKÓŁ,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/421962685,Nowy Kamień,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/338318359,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/355922433,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/1013699693,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/66548357,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/66337928,Cholewiana Góra,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/261947759,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/482067760,Łabunie,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/270197907,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/359956366,,school,Zespół Szkół,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/137602300,Hrubieszów,school,Zespół szkół 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/362744440,Klementowice,school,Zespół Szkół Agrobiznesu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/336569141,Rzeszów,school,Zespół Szkół Agroprzedsiębiorczości,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/509178606,,school,Zespół Szkół Agrotechniczno-Ekonomicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/421100455,,school,Zespół Szkół Agro-Technicznych w Ropczycach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/712472954,,school,Zespół Szkół Architektoniczno-Budowlanych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/500331123,,school,Zespół Szkół Budowlanych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/197903671,Chełm,school,Zespół Szkół Budowlanych i Geodezyjnych w Chełmie im. Żołnierzy 24 Pułku Artylerii Pancernej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/282562118,,school,Zespół Szkół Budowlanych i Ogólnokształcących,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/531697394,,school,Zespół Szkół Budowlanych i Ogólnokształcących im. Króla Kazimierza Wielkiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/888632985,Korolówka-Osada,school,Zespół Szkół Centrum Kształcenia Rolniczego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/909932638,Leśna Podlaska,school,Zespół Szkół Centrum Kształcenia Rolniczego im. Wincentego Witosa w Leśnej Podlaskiej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/252806306,Różaniec Pierwszy,school,Zespół Szkół Centrum Kształcenia Rolniczego im. Wincentego Witosa w Różańcu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/7540168096,Jarosław,school,Zespół Szkół Drogowo-Geodezyjnych i Licealnych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3159533934,Zwierzyniec,school,Zespół Szkół Drzewnych i Ochrony Środowiska,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3239160479,,school,Zespół Szkół Ekonomiczno-Administracyjnych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/500337731,,school,Zespół Szkół Ekonomicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/212502935,,school,Zespół Szkół Ekonomicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/196673837,Chełm,school,Zespół Szkół Ekonomicznych i Mundurowych w Chełmie im gen. Władysława Andersa,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/1009384097,Chełm,school,Zespół Szkół Ekonomicznych i Mundurowych w Chełmie im gen. Władysława Andersa,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/294902563,Lublin,school,Zespół Szkół Ekonomicznych im. Augusta i Juliusza Vetterów,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/345393702,Mielec,school,Zespół Szkół Ekonomicznych im. Błogosławionego Księdza Romana Sitki,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
relation/5120763,,school,Zespół Szkół Ekonomicznych im. Janusza Korczaka,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/297817431,Jarosław,school,Zespół Szkół Ekonomicznych im. Marii Dąbrowskiej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/335281441,Międzyrzec Podlaski,school,Zespół Szkół Ekonomicznych im. Marii Dąbrowskiej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/274667635,,school,Zespół Szkół Ekonomicznych nr 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/197262752,Rzeszów,school,Zespół Szkół Elektronicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/220004372,,school,Zespół Szkół Elektronicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/977729984,,school,Zespół Szkół Elektronicznych i Ogólnokształcących w Przemyślu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
relation/13723964,,school,Zespół Szkół Elektrycznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/712701057,,school,Zespół Szkół Elektrycznych i Ogólnokształcących w Krośnie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/444339322,,school,Zespół Szkół Energetycznych im. prof. Kazimierza Drewnowskiego w Lublinie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/207778183,,school,Zespół Szkół Energetycznych im.gen. Władysława Sikorskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3291218226,Puławy,school,Zespół Szkół Europejskich im. Szarych Szeregów,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/84736206,,school,Zespół Szkół Gastronomicznych i Hotelarskich nr 4,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/297993840,,school,Zespół Szkół Gospodarczych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/9540161631,,school,Zespół Szkół I Placówek Oświatowych w Horyńcu-Zdroju,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/292582962,,school,Zespół Szkół i Placówek w Wołkowyi,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
relation/5807255,,school,Zespół Szkół im ks. Stanisława Staszica,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/239962626,,school,Zespół Szkół im. A. Fredry,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/5193757023,,school,Zespół Szkół im. A. Naruszewicza,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/448845421,Żołynia,school,Zespół Szkół im. Adama Mickiewicza,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
relation/13461766,,school,Zespół Szkół im. Adama Mickiewicza w Białobrzegach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/428916979,,school,Zespół Szkół im. Aleksandra Fredry,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/336805021,,school,Zespół Szkół im. Aleksandra Fredry w Nozdrzcu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/844718806,,school,Zespół Szkoł im. Armii Krajowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/851384593,,school,Zespół Szkół im. Armii Krajowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/242686751,,school,Zespół Szkół im. Dzieci Zamojszczyzny w Sitańcu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/979889676,Leżajsk,school,Zespół Szkół im. Eugeniusza Kujana,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/337345934,Chmielów,school,Zespół Szkół im. Fabiana Dury w Chmielowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/4347097155,,school,Zespół Szkół im. gen. Franciszka Kleeberga w Kocku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3368990002,,school,Zespół Szkół im. Generała Franciszka Kamińskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3368990003,,school,Zespół Szkół im. Generała Franciszka Kleeberga,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/191991770,Siedliszcze,school,Zespół Szkół im. Henryka Sienkiewicza w Siedliszczu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/491348768,,school,Zespół Szkól im. Henryka Sienkiewicza w Żmudzi,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/825274272,Żmudź,school,Zespół Szkół im. Henryka Sienkiewicza w Żmudzi,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/729379161,,school,Zespół Szkół im. Jana Koszczyca Witkiewicza,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/1795647284,,school,Zespół Szkół im. Jana Pawła II,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3844216073,,school,Zespół Szkół im. Jana Pawła II,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/300814801,,school,Zespół Szkół im. Jana Pawła II,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/188648722,,school,Zespół Szkół im. Jana Pawła II,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/387428810,Sokołów Małopolski,school,Zespół Szkół im. Jana Pawła II,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/739676536,,school,Zespół Szkół im. Jana Pawła II - Szkoła Filialna w Paskudach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/739676566,,school,Zespół Szkół im. Jana Pawła II Szkoła Filialna w Sętkach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/290564054,Annopol,school,Zespół Szkół im. Jana Pawła II w Annopolu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/292440318,,school,Zespół Szkół im. Jana Pawła II w Babicy,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/240373579,,school,Zespół Szkół im. Jana Pawła II w Godowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/700594205,Grodzisko Dolne,school,Zespół Szkół im. Jana Pawła II w Grodzisku Dolnym.,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
relation/10376562,,school,Zespół Szkół im. Jana Pawła II w Poizdowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/401998747,,school,Zespół Szkół im. Jana Pawła II w Stępinie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/510219016,,school,Zespół Szkół im. Jana Pawła II w Wilczej Woli,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/231236308,,school,Zespół Szkół im. Jana Piątka,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/231236309,,school,Zespół Szkół im. Jana Piątka,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/426162927,,school,Zespół Szkół im. Jana Raka w Husowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/4464806990,,school,Zespół szkół im. Janiny Wierzchowskiej w Liśniku Dużym,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3670244962,,school,Zespół Szkół im. Kajetana hr. Kickiego w Sobieszynie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/304008483,,school,Zespół Szkół im. Konstantego Leliwy Słotwińskiego w Głobikowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/739676576,,school,Zespół Szkół im. Kornela Makuszyńskiego w Małaszewiczach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/192984754,,school,Zespół Szkół im. Króla Kazimierza Jagiellończyka,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/1076904648,Bychawa,school,Zespół Szkół im. ks. A. Kwiatkowskiego w Bychawie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/421034555,Ropczyce,school,Zespół Szkół im. ks. dra Jana Zwierza,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/393564604,,school,Zespół Szkół im. ks. Fraciszka Stopy,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/749888855,,school,Zespół Szkół im. ks. Stanisława Brzóski,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/262040535,,school,Zespół Szkół im. Księdza Jana Twardowskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/238981433,Czarna,school,Zespół Szkół im. Mikołaja Kopernika,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/923083273,,school,Zespół Szkół im. Porucznika Józefa Sarny w Gorzycach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/373305465,Mielec,school,Zespół Szkół im. prof. Groszkowskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/399511454,,school,Zespół Szkół im. Sług Bożych Rodziny Ulmów,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/317982616,,school,Zespół Szkół im. Św. Jadwigi Królowej Polski,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/290662559,Lipa,school,Zespół Szkół im. Szarych Szeregów w Lipie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/187860257,,school,Zespół Szkół im. Tadeusza Kościuszki,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/935524853,,school,Zespół Szkół im. Teodora Marchlewskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/866711433,,school,Zespół Szkół im. Unii Europejskiej w Zamościu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/5578396362,,school,Zespół Szkół im. Władysława Stanisława Reymonta,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/448933670,,school,Zespół Szkół im. Władysława Tatarkiewicza w Radoryżu Smolanym,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/281832991,,school,Zespół Szkół im. Zofii Krawieckiej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/5650006121,,school,Zespół Szkół Integracyjnych w Samoklęskach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/146667177,Zamość,school,Zespół Szkół Katolickich im. św. Ojca Pio,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/591777284,,school,Zespół Szkół Katolickich imienia świętego Brata Alberta Chmielowskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/835433579,,school,Zespół Szkół Kształcenia Ustawicznego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/251057093,,school,Zespół Szkół Kształcenia Ustawicznego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/282111577,,school,Zespół Szkół Leśnych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/299354292,Lesko,school,Zespół Szkół Leśnych w Lesku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/315053430,Jarosław,school,Zespół Szkół Licealnych i Technicznych im. Juliusza Słowackiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/379373341,,school,Zespół Szkół Licealnych w Ustrzykach Dolnych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/712670418,,school,Zespół Szkół Mechanicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/197865330,Rzeszów,school,Zespół Szkół Mechanicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/2087157362,,school,Zespól Szkół Miejskich nr 2 w Hrubieszowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/179939194,Hrubieszów,school,Zespół Szkół Miejskich nr 3 w Hrubieszowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/778866645,,school,Zespół Szkół Muzycznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/334199192,,school,Zespół Szkół Muzycznych I i II stopnia im. Fryderyka Chopina,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
relation/7265679,,school,Zespół Szkół Muzycznych nr 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/337895502,Rzeszów,school,Zespół Szkół Muzycznych Nr2,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/712670417,,school,Zespół Szkół Naftowo-Gazowniczych im.Ignacego Łukasiewicza,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/320682886,,school,Zespół Szkół Nr 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/300783127,,school,Zespół Szkół nr 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/295728331,Tarnobrzeg,school,Zespół Szkół nr 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/200081610,Rzeszów,school,Zespół Szkół Nr 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/179617708,,school,Zespół Szkół nr 1 im. Bartosza Głowackiego w Tomaszowie Lubelskim,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/549781025,,school,Zespół Szkół nr 1 im. gen. Władysława Sikorskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/217599050,Łęczna,school,Zespół Szkół nr 1 im. Jana Zamoyskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/354196395,,school,Zespół Szkół nr 1 Im. Janusza Korczaka,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/591777287,,school,Zespół Szkół nr 1 im. Stefanii Sempołowskiej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/599936287,,school,Zespół Szkół Nr 1 im. T. Kościuszki w Krasnymstawie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/364575143,Lublin,school,Zespół Szkół nr 1 im. Władysława Grabskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/227342173,Hrubieszów,school,Zespół Szkół nr 1 w Hrubieszowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/170975723,Łuków,school,Zespół Szkół Nr 1 w Łukowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/421034559,Ropczyce,school,Zespół Szkół nr 1 w Ropczycach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/288770838,Lublin,school,Zespół Szkół nr 10 w Lublinie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/585968469,,school,Zespół Szkół nr 12,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/924822494,,school,Zespół Szkół nr 13,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/280795163,,school,Zespół Szkół nr 2,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/300783126,,school,Zespół Szkół nr 2,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/198309124,Rzeszów,school,Zespół Szkół Nr 2,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/881268933,,school,Zespół Szkół Nr 2 im. Aleksandra Świętochowskiego w Łukowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/629604149,,school,Zespół Szkół Nr 2 im. Bartosza Głowackiego w Krasnymstawie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/340754178,Dębica,school,Zespół Szkół nr 2 im. Eugeniusza Kwiatkowskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/778033268,,school,Zespół Szkół nr 2 im. Eugeniusza Kwiatkowskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/32282076,Puławy,school,Zespół Szkół nr 2 im. Eugeniusza Kwiatkowskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/192109674,Łańcut,school,Zespół Szkół nr 2 im. Jana Kochanowskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/739676562,,school,Zespół Szkół nr 2 im. Księcia Pawła Karola Sanguszki w Lubartowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/2496793454,,school,Zespół Szkół nr 2 im. Marii Konopnickiej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/219033710,,school,Zespół Szkół nr 2 im. N. Nekraszowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/187430969,Stalowa Wola,school,Zespół Szkół nr 2 im. Tadeusza Kościuszki,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/324872580,,school,Zespół Szkół nr 2 w Harcie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/298771502,,school,Zespół Szkół Nr 2 w Nałęczowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/267116142,Sanok,school,Zespół Szkół nr 3,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/295728943,,school,Zespół Szkół nr 3,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/187483001,,school,Zespół Szkół Nr 3 im. Króla Jana III Sobieskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/241345649,,school,Zespół Szkół Nr 3 im. Macieja Rataja w Tomaszowie Lubelskim,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/596666016,Puławy,school,Zespół Szkół nr 3 im. Marii Dąbrowskiej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/175601705,Łańcut,school,Zespół Szkół nr 3 Im. Mikołaja Kopernika,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/1035825831,,school,Zespół Szkół nr 3 im. Tadeusza Kościuszki w Hrubieszowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/176423453,Łuków,school,Zespół Szkół Nr 3 im. Władysława Stanisława Reymonta,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/823937969,Ropczyce,school,Zespół Szkół nr 3 w Ropczycach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/251051807,,school,Zespół Szkół nr 3 z Oddziałami Integracyjnymi,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3469464888,,school,Zespół Szkół nr 4,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/175808551,,school,Zespół Szkół nr 4 im. Jana Pawła II,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/858717176,,school,Zespół Szkół nr 4 im. Mikołaja Kopernika,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/354076329,Jasło,school,Zespół Szkół nr 4 w Jaśle,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/262116820,Ropczyce,school,Zespół Szkół nr 4 w Ropczycach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/2775924864,Ropczyce,school,Zespół Szkół nr 5,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/277711514,,school,Zespół Szkół nr 5 im. Ignacego Łukasiewicza w Sanoku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/190286453,Lublin,school,Zespół szkół nr 5 im. Jana Pawła II,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/758370255,,school,Zespół Szkół nr. 2 im. gen. Władysława Sikorskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/516084218,,school,Zespół Szkół nr1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/294260587,,school,Zespół Szkół Odzieżowo-Włókienniczych im. Władysława Reymonta,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/319234149,Przeworsk,school,Zespół Szkół Ogólnokształcących i Zawodowych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3440711532,Dęblin,school,"Zespół Szkół Ogólnokształcących im. 15 Pułku Piechoty ""Wilków""",шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/498394425,,school,Zespół Szkół Ogólnokształcących im. Henryka Sienkiewicza w Grabowie Szlacheckim,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/213920816,,school,Zespół Szkół Ogólnokształcących im. Jana Pawła II Sióstr Prezentek w Rzeszowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/550304771,Stalowa Wola,school,Zespół Szkół Ogólnokształcących im. Komisji Edukacji Narodowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/25947022,,school,Zespół Szkół Ogólnokształcących im. Władysława Jagiełły w Urzędowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/338025450,,school,Zespół Szkół Ogólnokształcących nr 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/217741362,Świdnik,school,Zespół Szkół Ogólnokształcących Nr 1,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
